"cruise","station","cast","cast_type","net_type","mesh","purpose","stableisotope_sizerange","PI_recipient","fixative","net_fraction","no_of_jars","comments_logsheets","comments_reMissingSample"
"EN661","L10",7,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,2,"20um frozen, 1 JELLYFISH IN 335, 2 IN ETHANOL 150 SPLIT, 1 IN FROZEN 150 SPLIT","NA"
"EN661","L10",7,"oblique","Ring",20,"stableisotope","NA","Llopiz","Frz",1,1,"20um frozen, 1 JELLYFISH IN 335, 2 IN ETHANOL 150 SPLIT, 1 IN FROZEN 150 SPLIT","NA"
"EN661","L10",7,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"20um frozen, 1 JELLYFISH IN 335, 2 IN ETHANOL 150 SPLIT, 1 IN FROZEN 150 SPLIT","NA"
"EN661","L10",7,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.5,1,"20um frozen, 1 JELLYFISH IN 335, 2 IN ETHANOL 150 SPLIT, 1 IN FROZEN 150 SPLIT","NA"
"EN661","L11",10,"oblique","Ring",20,"stableisotope","NA","Llopiz","Frz",1,1,"lost 335 sample, cod end broke.20um sample frozen","NA"
"EN661","L11",10,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"lost 335 sample, cod end broke.20um sample frozen","NA"
"EN661","L11",10,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.5,1,"lost 335 sample, cod end broke.20um sample frozen","NA"
"EN661","L3",12,"oblique","Bongo",335,"morphID","NA","Richardson","F/SW",1,2,"first tow with new 335 cod end; worked perfect","NA"
"EN661","L3",12,"oblique","Ring",20,"stableisotope","NA","Llopiz","Frz",1,1,"first tow with new 335 cod end; worked perfect","NA"
"EN661","L3",12,"oblique","Bongo",150,"DNA","NA","Rynearson","EtOH",0.5,1,"first tow with new 335 cod end; worked perfect","NA"
"EN661","L3",12,"oblique","Bongo",150,"taxapicking","NA","Llopiz","EtOH",0.5,1,"first tow with new 335 cod end; worked perfect","NA"
"AR61B","L3",3,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"Ethanol turned organce, copepods","NA"
"AR61B","L5",5,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"Ethanol turned green, major bloom","NA"
"AR61B","L10",7,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"cod end came loose from where it was taped to the weight but appared to be fishing correctly","NA"
"AR61B","L11",9,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR61B","L9",11,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"NA","NA"
"AR61B","L6",18,"vertical","Ring",150,"morphID","NA","Llopiz","EtOH",1,1,"VERY green with phytoplankton; rhizo on IFCB","NA"
